CODE,Sales_Date,Customer_ID,ID_Producto,PVP,FORMA_PAGO_ID,MOTIVO_VENTA_ID,TIENDA_ID,code_
ID17152,01/12/2023,90209,PB100120,28643,1,1,102,BTIPO15FUEL 2M150CVC15
ID17154,12/05/2018,84746,PB100119,25569,1,1,102,BTIPO15FUEL 2M150CVC11
ID17156,28/03/2019,81298,PB100119,25569,1,1,101,BTIPO15FUEL 2M150CVC11
ID17158,16/06/2022,4815,PB100119,25569,4,1,101,BTIPO15FUEL 2M150CVC11
ID1716,02/03/2022,41985,PB100078,19994,3,1,500,BTIPO15FUEL 1M120CVC41
ID17161,12/05/2018,74682,PB100124,23439,1,1,102,BTIPO15FUEL 2M150CVC36
ID17163,10/04/2019,37492,PB100119,25569,1,1,202,BTIPO15FUEL 2M150CVC11
ID17165,27/01/2021,63926,PB100119,25569,3,1,101,BTIPO15FUEL 2M150CVC11
ID17167,29/09/2019,4404,PB100120,27469,3,1,700,BTIPO15FUEL 2M150CVC15
ID17169,11/02/2019,67503,PB100124,23439,3,1,400,BTIPO15FUEL 2M150CVC36
ID17170,30/04/2019,39059,PB100119,25569,3,1,103,BTIPO15FUEL 2M150CVC11
ID17172,04/05/2023,59285,PB100124,23060,1,1,201,BTIPO15FUEL 2M150CVC36
ID17174,04/06/2019,87691,PB100119,25569,3,1,202,BTIPO15FUEL 2M150CVC11
ID17176,27/08/2020,27620,PB100124,23060,1,1,500,BTIPO15FUEL 2M150CVC36
ID17178,03/06/2018,79805,PB100120,27469,1,1,201,BTIPO15FUEL 2M150CVC15
ID1718,24/09/2023,4682,PB100078,19614,3,2,102,BTIPO15FUEL 1M120CVC41
ID17181,23/07/2018,85548,PB100119,25569,1,1,400,BTIPO15FUEL 2M150CVC11
ID17183,12/04/2023,65166,PB100124,23060,1,2,102,BTIPO15FUEL 2M150CVC36
ID17185,09/03/2023,34579,PB100124,23439,4,1,201,BTIPO15FUEL 2M150CVC36
ID17187,17/07/2019,82662,PB100119,25569,3,1,202,BTIPO15FUEL 2M150CVC11
ID17189,04/07/2022,93041,PB100124,23060,3,1,102,BTIPO15FUEL 2M150CVC36
ID17190,21/01/2018,16143,PB100124,23060,1,1,200,BTIPO15FUEL 2M150CVC36
ID17192,15/09/2021,51784,PB100124,23439,3,1,200,BTIPO15FUEL 2M150CVC36
ID17194,09/08/2023,97802,PB100119,25569,3,1,103,BTIPO15FUEL 2M150CVC11
ID17196,13/07/2021,72872,PB100119,25569,3,1,102,BTIPO15FUEL 2M150CVC11
ID17198,26/11/2022,50125,PB100124,23060,4,1,200,BTIPO15FUEL 2M150CVC36
ID172,08/01/2022,32454,PA100038,14720,1,1,101,ATIPO15FUEL 1M90CVC43
ID17200,07/08/2021,77910,PB100119,25569,4,1,201,BTIPO15FUEL 2M150CVC11
ID17202,22/09/2023,2391,PB100119,25569,3,1,700,BTIPO15FUEL 2M150CVC11
ID17204,15/10/2022,14193,PB100119,25569,3,1,103,BTIPO15FUEL 2M150CVC11
ID17206,06/11/2022,54340,PB100124,23439,3,2,500,BTIPO15FUEL 2M150CVC36
ID17208,15/12/2020,16266,PB100119,25569,3,1,700,BTIPO15FUEL 2M150CVC11
ID1721,19/02/2023,85218,PB100078,19614,1,2,400,BTIPO15FUEL 1M120CVC41
ID17211,26/11/2021,22787,PB100124,23060,3,1,600,BTIPO15FUEL 2M150CVC36
ID17213,24/07/2022,59168,PB100124,23060,3,1,103,BTIPO15FUEL 2M150CVC36
ID17215,12/03/2022,6370,PB100124,23060,4,1,102,BTIPO15FUEL 2M150CVC36
ID17217,16/08/2021,61618,PB100119,25569,3,1,103,BTIPO15FUEL 2M150CVC11
ID17219,05/10/2023,10365,PB100119,25569,4,1,700,BTIPO15FUEL 2M150CVC11
ID17220,29/03/2023,89011,PB100124,23439,3,1,103,BTIPO15FUEL 2M150CVC36
ID17222,23/02/2022,13516,PB100124,23060,3,1,102,BTIPO15FUEL 2M150CVC36
ID17224,26/04/2019,48012,PB100120,27469,1,2,200,BTIPO15FUEL 2M150CVC15
ID17226,12/09/2019,25002,PB100119,25188,1,1,101,BTIPO15FUEL 2M150CVC11
ID17228,06/09/2022,58011,PB100119,25569,3,1,103,BTIPO15FUEL 2M150CVC11
ID1723,22/03/2022,11872,PB100079,20660,3,1,102,BTIPO15FUEL 1M120CVC42
ID17231,15/05/2023,43654,PB100119,25569,1,1,200,BTIPO15FUEL 2M150CVC11
ID17233,30/08/2021,50830,PB100124,23439,1,2,300,BTIPO15FUEL 2M150CVC36
ID17235,20/07/2023,85986,PB100119,25569,3,1,103,BTIPO15FUEL 2M150CVC11
ID17237,28/06/2018,6565,PB100119,25569,3,1,102,BTIPO15FUEL 2M150CVC11
ID17239,08/12/2023,8964,PB100119,25569,1,1,200,BTIPO15FUEL 2M150CVC11
ID17240,06/07/2023,66025,PB100119,25569,4,1,600,BTIPO15FUEL 2M150CVC11
ID17242,22/08/2021,69124,PB100124,23439,3,1,300,BTIPO15FUEL 2M150CVC36
ID17244,02/09/2019,4979,PB100119,25188,1,1,100,BTIPO15FUEL 2M150CVC11
ID17246,24/01/2018,54030,PB100119,25569,3,1,103,BTIPO15FUEL 2M150CVC11
ID17248,03/05/2018,63209,PB100119,25569,1,1,700,BTIPO15FUEL 2M150CVC11
ID1725,25/02/2023,70126,PB100073,21990,4,1,102,BTIPO15FUEL 1M120CVC11
ID17251,19/05/2023,51007,PB100119,25569,3,1,201,BTIPO15FUEL 2M150CVC11
ID17253,16/05/2019,41601,PB100119,25569,1,1,200,BTIPO15FUEL 2M150CVC11
ID17255,18/10/2023,88541,PB100124,23060,1,1,500,BTIPO15FUEL 2M150CVC36
ID17257,16/06/2022,89262,PB100119,25569,3,1,103,BTIPO15FUEL 2M150CVC11
ID17259,14/06/2021,6938,PB100119,25569,3,1,202,BTIPO15FUEL 2M150CVC11
ID17260,28/08/2022,87553,PB100124,23439,3,1,103,BTIPO15FUEL 2M150CVC36
ID17262,08/10/2022,20443,PB100124,23060,3,1,300,BTIPO15FUEL 2M150CVC36
ID17264,28/06/2023,58356,PB100119,25569,3,1,101,BTIPO15FUEL 2M150CVC11
ID17266,14/05/2023,42229,PB100119,25569,3,1,103,BTIPO15FUEL 2M150CVC11
ID17268,06/10/2019,11586,PB100120,27469,3,1,103,BTIPO15FUEL 2M150CVC15
ID1727,24/05/2021,9253,PB100078,19614,3,1,201,BTIPO15FUEL 1M120CVC41
ID17271,07/03/2022,20132,PB100119,25569,1,1,600,BTIPO15FUEL 2M150CVC11
ID17273,30/01/2022,61227,PB100119,25569,3,1,500,BTIPO15FUEL 2M150CVC11
ID17275,29/12/2023,35990,PB100124,23439,3,1,101,BTIPO15FUEL 2M150CVC36
ID17277,23/05/2020,64711,PB100119,25569,3,1,500,BTIPO15FUEL 2M150CVC11
ID17279,04/05/2021,41912,PB100119,25569,3,1,102,BTIPO15FUEL 2M150CVC11
ID17280,24/01/2021,87821,PB100123,22964,3,1,700,BTIPO15FUEL 2M150CVC34
ID17282,12/04/2022,89177,PB100119,25569,3,1,600,BTIPO15FUEL 2M150CVC11
ID17284,25/03/2023,79404,PB100124,23060,3,1,101,BTIPO15FUEL 2M150CVC36
ID17286,16/07/2021,33122,PB100119,25188,1,1,202,BTIPO15FUEL 2M150CVC11
ID17288,03/09/2019,78406,PB100119,25569,3,1,103,BTIPO15FUEL 2M150CVC11
ID1729,25/03/2019,77528,PB100079,21039,4,1,100,BTIPO15FUEL 1M120CVC42
ID17291,06/11/2022,13116,PB100119,25569,3,1,400,BTIPO15FUEL 2M150CVC11
ID17293,04/02/2018,70122,PB100119,25569,3,1,102,BTIPO15FUEL 2M150CVC11
ID17295,07/10/2020,10921,PB100119,25569,2,1,102,BTIPO15FUEL 2M150CVC11
ID17297,13/07/2023,2908,PB100124,23439,3,1,600,BTIPO15FUEL 2M150CVC36
ID17299,17/11/2021,40526,PB100119,25569,4,1,101,BTIPO15FUEL 2M150CVC11
ID1730,31/05/2020,94522,PB100078,19994,3,1,101,BTIPO15FUEL 1M120CVC41
ID17301,29/06/2023,29200,PB100124,23060,3,1,100,BTIPO15FUEL 2M150CVC36
ID17303,02/09/2022,5549,PB100124,23060,1,2,600,BTIPO15FUEL 2M150CVC36
ID17305,28/08/2019,73637,PB100120,27469,1,1,500,BTIPO15FUEL 2M150CVC15
ID17307,09/11/2021,45671,PB100119,25569,1,2,103,BTIPO15FUEL 2M150CVC11
ID17309,29/08/2023,15599,PB100092,25993,3,1,101,BTIPO15FUEL 2A150CVC11
ID17310,04/04/2023,20714,PB100096,23707,4,1,700,BTIPO15FUEL 2A150CVC41
ID17312,30/08/2022,61609,PB100092,25993,3,1,600,BTIPO15FUEL 2A150CVC11
ID17314,14/10/2023,42608,PB100092,25993,1,2,600,BTIPO15FUEL 2A150CVC11
ID17316,01/12/2021,77131,PB100092,25993,3,1,102,BTIPO15FUEL 2A150CVC11
ID17318,17/05/2023,55794,PB100092,25993,4,2,300,BTIPO15FUEL 2A150CVC11
ID1732,16/09/2021,98403,PB100078,19994,3,1,100,BTIPO15FUEL 1M120CVC41
ID17321,19/01/2023,36380,PB100092,25993,3,1,101,BTIPO15FUEL 2A150CVC11
ID17323,29/09/2023,17954,PB100092,25993,1,1,400,BTIPO15FUEL 2A150CVC11
ID17325,18/01/2023,35589,PB100092,25993,1,1,202,BTIPO15FUEL 2A150CVC11
ID17327,14/08/2022,53263,PB100092,25993,1,1,102,BTIPO15FUEL 2A150CVC11
ID17329,07/10/2022,29860,PB100092,25993,3,1,600,BTIPO15FUEL 2A150CVC11
ID17330,08/04/2023,91661,PB100092,25993,1,1,101,BTIPO15FUEL 2A150CVC11
ID17332,29/06/2023,58886,PB100092,25993,3,1,102,BTIPO15FUEL 2A150CVC11
ID17334,10/11/2022,83243,PB100092,25993,1,1,103,BTIPO15FUEL 2A150CVC11
ID17336,14/09/2021,90805,PB100092,25993,3,2,600,BTIPO15FUEL 2A150CVC11
ID17338,04/09/2021,50582,PB100093,27822,3,2,102,BTIPO15FUEL 2A150CVC15
ID1734,28/03/2023,73672,PB100073,21610,1,1,500,BTIPO15FUEL 1M120CVC11
ID17341,29/09/2019,86741,PB100092,25993,3,2,100,BTIPO15FUEL 2A150CVC11
ID17343,11/04/2023,97450,PB100092,25993,4,2,200,BTIPO15FUEL 2A150CVC11
ID17345,30/12/2023,31013,PB100092,25993,4,1,400,BTIPO15FUEL 2A150CVC11
ID17347,23/10/2022,14692,PB100093,27822,3,1,100,BTIPO15FUEL 2A150CVC15
ID17349,28/11/2022,65871,PB100092,25628,1,1,101,BTIPO15FUEL 2A150CVC11
ID17350,16/10/2021,24854,PB100093,27456,4,2,500,BTIPO15FUEL 2A150CVC15
ID17352,17/03/2018,24998,PB100093,27822,3,1,102,BTIPO15FUEL 2A150CVC15
ID17354,29/12/2023,81271,PB100092,25993,1,1,103,BTIPO15FUEL 2A150CVC11
ID17356,08/06/2020,35953,PB100092,25993,3,2,101,BTIPO15FUEL 2A150CVC11
ID17358,24/03/2021,12173,PB100092,25993,4,1,202,BTIPO15FUEL 2A150CVC11
ID1736,01/07/2019,42740,PB100078,19994,3,1,102,BTIPO15FUEL 1M120CVC41
ID17361,21/08/2023,47606,PB100093,27822,1,1,101,BTIPO15FUEL 2A150CVC15
ID17363,30/07/2021,576,PB100092,25993,1,2,100,BTIPO15FUEL 2A150CVC11
ID17365,21/10/2019,14170,PB100092,25993,1,1,201,BTIPO15FUEL 2A150CVC11
ID17367,03/08/2019,31688,PB100093,27822,3,1,200,BTIPO15FUEL 2A150CVC15
ID17369,12/10/2022,11308,PB100092,25993,3,1,202,BTIPO15FUEL 2A150CVC11
ID17370,01/11/2023,65914,PB100092,25993,1,2,100,BTIPO15FUEL 2A150CVC11
ID17372,26/07/2019,52727,PB100093,27822,3,1,103,BTIPO15FUEL 2A150CVC15
ID17374,13/12/2018,60153,PB100096,24073,3,1,103,BTIPO15FUEL 2A150CVC41
ID17376,07/01/2019,32624,PB100096,24073,3,1,200,BTIPO15FUEL 2A150CVC41
ID17378,17/09/2023,62147,PB100092,25993,1,1,500,BTIPO15FUEL 2A150CVC11
ID1738,12/12/2022,68951,PB100078,19994,3,1,103,BTIPO15FUEL 1M120CVC41
ID17381,16/02/2019,78723,PB100092,25993,4,1,101,BTIPO15FUEL 2A150CVC11
ID17383,24/02/2021,43720,PB100096,24073,4,1,103,BTIPO15FUEL 2A150CVC41
ID17385,19/06/2022,71967,PB100092,25993,1,1,200,BTIPO15FUEL 2A150CVC11
ID17387,12/05/2018,86060,PB100092,25993,3,1,100,BTIPO15FUEL 2A150CVC11
ID17389,28/10/2022,18822,PB100096,23707,3,1,600,BTIPO15FUEL 2A150CVC41
ID17390,11/03/2021,6274,PB100092,25628,4,1,200,BTIPO15FUEL 2A150CVC11
ID17392,16/05/2023,89569,PB100092,25993,3,1,101,BTIPO15FUEL 2A150CVC11
ID17394,07/01/2019,31081,PB100092,25628,3,2,100,BTIPO15FUEL 2A150CVC11
ID17396,29/03/2023,89133,PB100093,27822,4,2,200,BTIPO15FUEL 2A150CVC15
ID17398,15/03/2023,11237,PB100092,25993,3,1,103,BTIPO15FUEL 2A150CVC11
ID174,08/02/2021,26793,PA100039,15195,4,1,700,ATIPO15FUEL 1M90CVC44
ID17400,17/12/2022,82114,PB100092,25993,4,1,103,BTIPO15FUEL 2A150CVC11
ID17402,30/08/2022,15306,PB100092,25993,1,1,202,BTIPO15FUEL 2A150CVC11
ID17404,23/03/2022,10016,PB100092,25993,3,1,500,BTIPO15FUEL 2A150CVC11
ID17406,16/07/2019,75176,PB100093,27822,1,1,500,BTIPO15FUEL 2A150CVC15
ID17408,04/10/2023,62929,PB100092,25993,1,1,101,BTIPO15FUEL 2A150CVC11
ID1741,31/12/2020,91606,PB100078,19994,4,1,103,BTIPO15FUEL 1M120CVC41
ID17411,29/09/2022,81665,PB100092,25993,3,1,200,BTIPO15FUEL 2A150CVC11
ID17413,27/04/2018,6448,PB100096,24073,3,1,300,BTIPO15FUEL 2A150CVC41
ID17415,18/04/2022,66211,PB100093,27822,1,1,103,BTIPO15FUEL 2A150CVC15
ID17417,30/12/2018,78256,PB100096,24073,1,2,500,BTIPO15FUEL 2A150CVC41
ID17419,14/10/2021,70210,PB100096,24073,4,1,102,BTIPO15FUEL 2A150CVC41
ID17420,08/10/2023,46781,PB100095,23821,1,1,500,BTIPO15FUEL 2A150CVC36
ID17422,22/12/2023,28829,PB100092,26236,3,1,102,BTIPO15FUEL 2A150CVC11
ID17424,28/09/2019,70591,PB100092,26236,3,1,400,BTIPO15FUEL 2A150CVC11
ID17426,30/01/2021,64816,PB100095,23821,3,1,102,BTIPO15FUEL 2A150CVC36
ID17428,26/11/2021,21513,PB100092,26236,3,1,600,BTIPO15FUEL 2A150CVC11
ID1743,30/06/2018,64414,PB100073,21990,3,2,202,BTIPO15FUEL 1M120CVC11
ID17431,14/07/2021,78032,PB100092,26236,3,1,103,BTIPO15FUEL 2A150CVC11
ID17433,24/05/2021,49017,PC100198,20478,1,1,101,CTIPO4WFUEL 1M115CVC2
ID17435,06/08/2022,42342,PC100198,20478,1,1,200,CTIPO4WFUEL 1M115CVC2
ID17437,26/03/2021,72471,PC100198,20478,3,1,202,CTIPO4WFUEL 1M115CVC2
ID17439,11/05/2019,59111,PC100198,20478,1,1,101,CTIPO4WFUEL 1M115CVC2
ID17440,17/07/2023,65360,PC100198,20478,4,1,101,CTIPO4WFUEL 1M115CVC2
ID17442,15/07/2019,82235,PC100198,20478,1,1,300,CTIPO4WFUEL 1M115CVC2
ID17444,20/06/2019,85442,PC100198,20478,1,1,201,CTIPO4WFUEL 1M115CVC2
ID17446,13/07/2021,86761,PC100198,20478,1,1,300,CTIPO4WFUEL 1M115CVC2
ID17448,18/12/2018,88762,PC100198,20478,1,1,103,CTIPO4WFUEL 1M115CVC2
ID1745,12/09/2021,99472,PB100078,19994,3,2,103,BTIPO15FUEL 1M120CVC41
ID17451,20/08/2023,25203,PC100198,20478,1,1,400,CTIPO4WFUEL 1M115CVC2
ID17453,03/01/2023,46543,PC100198,20478,1,1,103,CTIPO4WFUEL 1M115CVC2
ID17455,19/08/2021,72226,PC100198,20478,1,1,600,CTIPO4WFUEL 1M115CVC2
ID17457,08/07/2022,78495,PC100198,20478,1,2,100,CTIPO4WFUEL 1M115CVC2
ID17459,26/11/2019,12743,PC100198,20478,3,2,200,CTIPO4WFUEL 1M115CVC2
ID17460,03/12/2020,53086,PC100198,20478,1,1,102,CTIPO4WFUEL 1M115CVC2
ID17462,09/09/2022,39260,PC100198,20478,3,1,103,CTIPO4WFUEL 1M115CVC2
ID17464,10/10/2022,22348,PC100198,20936,1,1,100,CTIPO4WFUEL 1M115CVC2
ID17466,01/04/2021,12682,PC100198,20478,1,1,103,CTIPO4WFUEL 1M115CVC2
ID17468,14/05/2019,23740,PC100198,19564,1,1,102,CTIPO4WFUEL 1M115CVC2
ID1747,02/05/2023,98600,PB100078,19614,1,1,101,BTIPO15FUEL 1M120CVC41
ID17471,11/01/2021,49441,PC100198,20022,3,2,201,CTIPO4WFUEL 1M115CVC2
ID17473,26/02/2019,40008,PC100198,20478,1,2,200,CTIPO4WFUEL 1M115CVC2
ID17475,19/02/2022,35150,PC100198,20478,1,1,103,CTIPO4WFUEL 1M115CVC2
ID17477,29/06/2023,1026,PC100198,20936,1,1,200,CTIPO4WFUEL 1M115CVC2
ID17479,26/09/2019,19528,PC100198,20478,1,1,103,CTIPO4WFUEL 1M115CVC2
ID17480,26/11/2022,84853,PC100198,20936,4,1,100,CTIPO4WFUEL 1M115CVC2
ID17482,23/11/2021,20966,PC100198,20478,4,1,103,CTIPO4WFUEL 1M115CVC2
ID17484,18/01/2023,58216,PC100198,19564,1,1,100,CTIPO4WFUEL 1M115CVC2
ID17486,18/09/2019,82732,PC100198,20478,3,2,202,CTIPO4WFUEL 1M115CVC2
ID17488,20/09/2019,70247,PC100198,20936,1,1,400,CTIPO4WFUEL 1M115CVC2
ID1749,16/08/2018,3868,PB100073,21990,4,1,600,BTIPO15FUEL 1M120CVC11
ID17491,06/06/2022,48911,PC100198,20478,1,1,200,CTIPO4WFUEL 1M115CVC2
ID17493,06/02/2018,62278,PC100198,20936,1,1,400,CTIPO4WFUEL 1M115CVC2
ID17495,26/06/2023,97820,PC100198,20936,3,1,103,CTIPO4WFUEL 1M115CVC2
ID17497,24/12/2021,35176,PC100198,20478,1,1,400,CTIPO4WFUEL 1M115CVC2
ID17499,03/12/2023,72957,PC100198,20478,1,1,200,CTIPO4WFUEL 1M115CVC2
ID1750,21/10/2021,25727,PB100073,21990,3,1,200,BTIPO15FUEL 1M120CVC11
ID17501,22/11/2022,79720,PC100198,20936,1,1,101,CTIPO4WFUEL 1M115CVC2
ID17503,25/04/2023,33018,PC100198,20022,4,1,103,CTIPO4WFUEL 1M115CVC2
ID17505,10/03/2019,72661,PC100198,20022,1,1,700,CTIPO4WFUEL 1M115CVC2
ID17507,15/06/2023,38604,PC100198,20022,4,1,201,CTIPO4WFUEL 1M115CVC2
ID17509,26/08/2019,52822,PC100198,20936,1,1,102,CTIPO4WFUEL 1M115CVC2
ID17510,17/03/2019,32128,PC100198,20022,1,1,202,CTIPO4WFUEL 1M115CVC2
ID17512,27/07/2021,64246,PC100198,20936,4,1,700,CTIPO4WFUEL 1M115CVC2
ID17514,27/03/2019,54029,PC100198,20022,1,1,400,CTIPO4WFUEL 1M115CVC2
ID17516,05/05/2018,51155,PC100198,20022,1,1,100,CTIPO4WFUEL 1M115CVC2
ID17518,07/04/2022,29234,PC100198,20022,1,1,102,CTIPO4WFUEL 1M115CVC2
ID1752,11/10/2019,29870,PB100078,19994,3,1,101,BTIPO15FUEL 1M120CVC41
ID17521,22/01/2019,39326,PC100198,20022,1,1,101,CTIPO4WFUEL 1M115CVC2
ID17523,26/10/2023,26889,PC100198,20936,1,1,200,CTIPO4WFUEL 1M115CVC2
ID17525,25/05/2022,56679,PC100198,20936,1,1,101,CTIPO4WFUEL 1M115CVC2
ID17527,18/07/2022,49228,PC100198,20936,1,1,600,CTIPO4WFUEL 1M115CVC2
ID17529,04/09/2022,7056,PC100198,20936,1,1,103,CTIPO4WFUEL 1M115CVC2
ID17530,01/06/2022,37510,PC100198,20936,1,1,600,CTIPO4WFUEL 1M115CVC2
ID17532,24/07/2022,92392,PC100198,20936,4,1,200,CTIPO4WFUEL 1M115CVC2
ID17534,22/06/2023,88773,PC100198,20936,1,1,201,CTIPO4WFUEL 1M115CVC2
ID17536,13/12/2018,83828,PC100198,20936,4,1,200,CTIPO4WFUEL 1M115CVC2
ID17538,03/10/2023,92219,PC100198,20936,1,1,202,CTIPO4WFUEL 1M115CVC2
ID1754,05/10/2021,26145,PB100078,19994,3,1,101,BTIPO15FUEL 1M120CVC41
ID17541,13/05/2019,26557,PC100198,20936,1,1,101,CTIPO4WFUEL 1M115CVC2
ID17543,20/02/2021,77998,PC100198,20936,1,2,101,CTIPO4WFUEL 1M115CVC2
ID17545,28/06/2021,40564,PC100198,20936,1,1,201,CTIPO4WFUEL 1M115CVC2
ID17547,09/05/2021,32370,PC100198,20022,1,1,200,CTIPO4WFUEL 1M115CVC2
ID17549,17/11/2023,97000,PC100198,20936,1,1,101,CTIPO4WFUEL 1M115CVC2
ID17550,28/08/2021,60104,PC100198,20936,1,1,202,CTIPO4WFUEL 1M115CVC2
ID17552,02/03/2022,30649,PC100198,20936,1,1,102,CTIPO4WFUEL 1M115CVC2
ID17554,15/03/2023,66158,PC100198,20936,1,1,102,CTIPO4WFUEL 1M115CVC2
ID17556,25/03/2020,94405,PC100198,20936,1,1,600,CTIPO4WFUEL 1M115CVC2
ID17558,21/02/2023,33862,PC100198,20936,1,2,101,CTIPO4WFUEL 1M115CVC2
ID1756,09/09/2021,59003,PB100078,19614,3,1,400,BTIPO15FUEL 1M120CVC41
ID17561,12/06/2019,89955,PC100198,20936,1,1,100,CTIPO4WFUEL 1M115CVC2
ID17563,12/04/2021,7714,PC100198,20936,1,1,103,CTIPO4WFUEL 1M115CVC2
ID17565,30/08/2021,26125,PC100198,20936,4,1,101,CTIPO4WFUEL 1M115CVC2
ID17567,16/10/2019,62175,PC100198,20936,1,1,500,CTIPO4WFUEL 1M115CVC2
ID17569,09/04/2018,716,PC100198,20936,1,1,101,CTIPO4WFUEL 1M115CVC2
ID17570,13/05/2020,56595,PC100198,20936,1,1,101,CTIPO4WFUEL 1M115CVC2
ID17572,06/06/2023,29637,PC100198,20936,1,1,103,CTIPO4WFUEL 1M115CVC2
ID17574,12/12/2020,19094,PC100198,20936,1,1,700,CTIPO4WFUEL 1M115CVC2
ID17576,18/05/2019,67849,PC100198,20936,1,1,400,CTIPO4WFUEL 1M115CVC2
ID17578,19/12/2018,64758,PC100198,20936,1,1,400,CTIPO4WFUEL 1M115CVC2
ID1758,17/07/2023,35380,PB100078,19994,1,1,101,BTIPO15FUEL 1M120CVC41
ID17581,24/04/2021,24860,PC100199,21055,4,1,300,CTIPO4WFUEL 1M115CVC34
ID17583,02/09/2021,64068,PC100199,21055,1,1,400,CTIPO4WFUEL 1M115CVC34
ID17585,18/08/2021,46365,PC100199,21055,1,1,300,CTIPO4WFUEL 1M115CVC34
ID17587,18/12/2018,30144,PC100199,21055,1,2,202,CTIPO4WFUEL 1M115CVC34
ID17589,18/03/2022,20754,PC100199,21055,1,1,200,CTIPO4WFUEL 1M115CVC34
ID17590,29/02/2020,96202,PC100199,21055,1,1,400,CTIPO4WFUEL 1M115CVC34
ID17592,09/04/2019,38142,PC100199,21055,1,1,202,CTIPO4WFUEL 1M115CVC34
ID17594,01/10/2019,49951,PC100199,21055,1,1,103,CTIPO4WFUEL 1M115CVC34
ID17596,03/09/2023,35467,PC100199,21055,1,1,600,CTIPO4WFUEL 1M115CVC34
ID17598,15/07/2022,89077,PC100199,21055,1,1,102,CTIPO4WFUEL 1M115CVC34
ID176,11/01/2019,11173,PA100038,14339,1,2,300,ATIPO15FUEL 1M90CVC43
ID17600,01/12/2019,35150,PC100199,21055,1,1,300,CTIPO4WFUEL 1M115CVC34
ID17602,11/03/2019,89431,PC100199,21055,1,1,600,CTIPO4WFUEL 1M115CVC34
ID17604,21/06/2023,89992,PC100199,21055,1,1,400,CTIPO4WFUEL 1M115CVC34
ID17606,01/08/2019,56800,PC100199,21126,1,1,500,CTIPO4WFUEL 1M115CVC34
ID17608,30/06/2023,82329,PC100199,21126,1,1,300,CTIPO4WFUEL 1M115CVC34
ID1761,03/10/2018,79411,PB100078,19614,3,1,103,BTIPO15FUEL 1M120CVC41
ID17611,19/01/2019,60714,PC100199,21055,1,1,100,CTIPO4WFUEL 1M115CVC34
ID17613,30/08/2021,4542,PC100199,21055,3,1,102,CTIPO4WFUEL 1M115CVC34
ID17615,02/01/2022,51241,PC100199,21055,1,1,400,CTIPO4WFUEL 1M115CVC34
ID17617,22/12/2023,61471,PC100199,21055,1,1,201,CTIPO4WFUEL 1M115CVC34
ID17619,24/06/2019,90004,PC100199,21055,1,1,300,CTIPO4WFUEL 1M115CVC34
ID17620,23/12/2022,75906,PC100199,21055,1,1,400,CTIPO4WFUEL 1M115CVC34
ID17622,12/12/2018,83790,PC100199,21055,1,1,300,CTIPO4WFUEL 1M115CVC34
ID17624,31/01/2023,42279,PC100199,21055,4,1,101,CTIPO4WFUEL 1M115CVC34
ID17626,25/10/2022,14783,PC100199,21055,1,1,202,CTIPO4WFUEL 1M115CVC34
ID17628,28/11/2019,96772,PC100199,21055,1,1,202,CTIPO4WFUEL 1M115CVC34
ID1763,16/03/2021,95795,PB100073,21990,3,2,500,BTIPO15FUEL 1M120CVC11
ID17631,20/02/2023,22923,PC100199,21126,1,1,100,CTIPO4WFUEL 1M115CVC34
ID17633,10/02/2019,75894,PC100199,21126,1,1,400,CTIPO4WFUEL 1M115CVC34
ID17635,21/09/2021,60289,PC100199,21055,1,1,102,CTIPO4WFUEL 1M115CVC34
ID17637,23/05/2020,46268,PC100199,21055,1,1,100,CTIPO4WFUEL 1M115CVC34
ID17639,04/02/2018,14366,PC100199,21055,1,1,300,CTIPO4WFUEL 1M115CVC34
ID17640,11/05/2019,53885,PC100199,21055,1,1,102,CTIPO4WFUEL 1M115CVC34
ID17642,08/01/2022,86860,PC100199,21055,1,1,201,CTIPO4WFUEL 1M115CVC34
ID17644,08/03/2022,73312,PC100199,21126,1,1,202,CTIPO4WFUEL 1M115CVC34
ID17646,11/08/2023,98183,PC100199,21055,1,1,202,CTIPO4WFUEL 1M115CVC34
ID17648,28/09/2023,99646,PC100199,21055,1,1,201,CTIPO4WFUEL 1M115CVC34
ID1765,10/07/2021,99301,PB100078,19994,4,1,101,BTIPO15FUEL 1M120CVC41
ID17651,04/12/2019,29180,PC100199,21055,1,1,101,CTIPO4WFUEL 1M115CVC34
ID17653,08/07/2019,69857,PC100199,21055,1,1,500,CTIPO4WFUEL 1M115CVC34
ID17655,16/06/2022,88811,PC100199,21055,1,1,102,CTIPO4WFUEL 1M115CVC34
ID17657,13/03/2021,29828,PC100199,21055,1,1,103,CTIPO4WFUEL 1M115CVC34
ID17659,05/06/2022,64422,PC100199,21126,2,1,500,CTIPO4WFUEL 1M115CVC34
ID17660,03/07/2023,38110,PC100199,21126,1,1,201,CTIPO4WFUEL 1M115CVC34
ID17662,11/10/2022,28915,PC100199,21126,1,1,200,CTIPO4WFUEL 1M115CVC34
ID17664,29/05/2018,6261,PC100199,21126,1,1,103,CTIPO4WFUEL 1M115CVC34
ID17666,05/07/2019,6380,PC100199,21055,1,1,100,CTIPO4WFUEL 1M115CVC34
ID17668,21/04/2019,77878,PC100199,21055,2,2,201,CTIPO4WFUEL 1M115CVC34
